ADCY1	178996.375489051	1.6073741180941e-07	284
ADCY2	113376.047647849	1.6073741180941e-07	264
ADCY3	130231.590131059	1.6073741180941e-07	286
ADCY4	113095.084080576	1.6073741180941e-07	263
ADCY5	214927.183790843	1.6073741180941e-07	342
ADCY6	112759.648357778	1.6073741180941e-07	267
ADCY7	113095.084080576	1.6073741180941e-07	263
ADCY8	116709.067963299	1.6073741180941e-07	277
ADCY9	113969.753246919	1.6073741180941e-07	271
BST1	0	7.26723588502942e-08	3
CCKAR	1535.13578007606	1.60839323927986e-07	11
CD38	0	7.26723588502942e-08	6
CHRM3	155.598478078025	1.60893098281388e-07	17
GNAQ	118590.871875431	1.6069977682015e-07	386
GNAS	133373.422184395	1.60716977723663e-07	483
PLCB1	33857.4095102204	1.60711114539615e-07	272
PLCB2	34641.1033142312	1.60711114539615e-07	275
PLCB3	33857.4095102204	1.60711114539615e-07	272
PLCB4	33857.4095102204	1.60711114539615e-07	272
SCTR	2035	1.60760254534926e-07	4
